player_id,opta_id,first_name,second_name,web_name,known_name,team_id,team_opta_id,team_name,team_short_name,element_type,position,status,news,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,opta_index,total_points,now_cost,selected_by_percent
293,1629145,Altin,Ujkani,Ujkani,,13,261,Start,STA,2,DEF,a,,451,1,0,1,7,0,0,0,1,1,0,0,0.000000,15,44,0.0
294,2027538,Omar,Jebali,Jebali,,13,261,Start,STA,2,DEF,u,Overgang til Moss,818,0,3,1,23,0,0,0,1,0,0,4,0.000000,28,42,1.6
295,85994,John Olav,Norheim,Norheim,,13,261,Start,STA,2,DEF,i,Arm - Ute på ubestemt tid,1126,0,0,1,28,0,0,0,2,0,0,0,0.000000,17,44,0.3
296,2018020,Sebastian,Griesbeck,Griesbeck,,13,261,Start,STA,2,DEF,a,,287,0,0,0,11,0,0,0,1,0,0,0,0.000000,5,43,0.0
297,1561912,Kristoffer,Tønnessen,Tønnessen,,13,261,Start,STA,2,DEF,i,Legg - Forventet tilbake 11. oktober,443,0,0,0,8,0,0,0,1,0,0,0,0.000000,7,44,0.3
298,2058446,Johan,Meyer,Meyer,,13,261,Start,STA,2,DEF,a,,24,0,0,0,0,0,0,0,0,0,0,0,0.000000,2,44,0.0
299,2030215,Steve,Mvoué,Mvoué,,13,261,Start,STA,3,MID,a,,727,2,0,1,14,0,0,0,4,0,0,0,0.000000,25,43,0.4
300,2050509,Markus,Soomets,Soomets,,13,261,Start,STA,3,MID,u,Overgang til Kolding IF,479,0,0,0,14,0,0,0,0,0,0,0,0.000000,14,43,0.1
301,1619929,Mikael,Ugland,Ugland,,13,261,Start,STA,3,MID,a,,1194,0,1,1,27,0,0,0,3,0,0,1,0.000000,31,49,0.2
302,3078041,Adrian,Eftestad Nilsen,Nilsen,,13,261,Start,STA,3,MID,u,Overgang til Arendal,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,45,0.0
303,1859290,Lukas,Hjelleset Gausdal,Gausdal,,13,261,Start,STA,3,MID,u,På lån til Sogndal,261,0,0,0,10,0,0,0,0,0,0,0,0.000000,10,43,0.1
304,303058,Erlend,Segberg,Segberg,,13,261,Start,STA,3,MID,a,,1542,2,3,1,33,0,0,0,3,0,0,4,0.000000,57,44,1.4
305,1773740,Alexander,Gurendal,Gurendal,,13,261,Start,STA,4,FWD,u,På lån til Hønefoss,52,0,0,0,2,0,0,0,1,0,0,0,0.000000,4,49,0.1
306,1621712,Deni,Alijevitsj Dasjajev,Dasjajev,,13,261,Start,STA,2,DEF,a,,310,1,0,0,6,0,0,0,2,0,0,0,0.000000,11,44,0.1
307,296226,Fredrik,Pålerud,Pålerud,,13,261,Start,STA,2,DEF,a,,155,0,0,0,6,0,0,0,1,0,0,0,0.000000,6,45,0.0
308,1753659,Ousmane,Diallo Toure,Diallo,,13,261,Start,STA,2,DEF,a,,1069,2,0,0,30,0,0,0,3,1,0,1,0.000000,26,44,0.2
309,1958396,Tom,Strannegård,Strannegård,,13,261,Start,STA,2,DEF,u,Overgang til FC Thun,1508,2,4,1,37,0,0,0,0,0,0,8,0.000000,57,46,1.4
310,1821112,Felix,Kutsche Eriksen,Eriksen,,13,261,Start,STA,4,FWD,u,På lån i Ull/Kisa,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,45,0.6
311,1788965,Marius,Nordal,Nordal,,13,261,Start,STA,4,FWD,a,,9,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,45,0.5
312,2057372,Jesper,Cornelius,Cornelius,,13,261,Start,STA,4,FWD,a,,1520,4,3,1,32,0,0,1,1,0,0,10,0.000000,69,60,6.3
313,88873,Eirik,Schulze,Schulze,,13,261,Start,STA,3,MID,a,,915,1,2,0,24,0,0,0,2,0,0,1,0.000000,35,57,1.0
314,319803,Håkon,Lorentzen,Lorentzen,,13,261,Start,STA,4,FWD,a,,1242,3,3,1,25,0,0,0,0,0,0,0,0.000000,52,53,5.2
315,1553018,Erlend,Dahl Reitan,Reitan,,13,261,Start,STA,2,DEF,a,,1541,2,0,1,35,0,0,0,7,0,0,4,0.000000,36,43,2.2
316,1575549,Jens,Berland Husebø,Husebø,,13,261,Start,STA,2,DEF,a,,560,0,0,0,13,0,0,0,0,0,0,0,0.000000,11,43,0.2
317,1718369,Sander,Håvik Innvær,Innvær,,14,2,Tromsø,TIL,2,DEF,a,,479,1,1,3,8,0,0,0,1,0,0,3,0.000000,36,47,0.4
318,1618096,Leo,Cornic,Cornic,,3,298,Brann,BRA,2,DEF,a,,1311,0,2,9,12,0,0,0,3,0,0,1,0.000000,68,63,26.9
319,1660513,Tobias,Guddal,Guddal,,14,2,Tromsø,TIL,2,DEF,u,Overgang til Sparta Praha,1350,0,2,8,15,0,0,0,2,0,0,5,0.000000,67,52,16.5
320,1637738,Vetle,Skjærvik,Skjærvik,,14,2,Tromsø,TIL,2,DEF,i,Ankel - Foventet tilbake 11. oktober,1204,1,2,6,14,0,0,0,0,0,0,1,0.000000,61,49,6.4
321,1772935,Isak,Vådebu,Vådebu,,14,2,Tromsø,TIL,2,DEF,a,,1221,1,0,7,18,1,0,0,1,0,0,4,0.000000,59,50,1.8
322,1937139,Jakob,Rønning Haugaard,Rønning Haugaard,,14,2,Tromsø,TIL,1,GK,a,,1559,0,1,9,17,0,0,0,0,0,39,4,0.000000,81,50,31.8
323,2018039,David,Edvardsson,Edvardsson,,14,2,Tromsø,TIL,3,MID,a,,1558,1,3,9,17,0,0,0,3,0,0,2,0.000000,57,49,2.6
324,1816761,Jens,Hjertø-Dahl,Hjertø-Dahl,,14,2,Tromsø,TIL,3,MID,u,Overgang til Hull City,1195,7,2,8,14,0,0,0,1,0,0,8,0.000000,84,69,22.7
325,180293,Ruben,Yttergård Jenssen,Y. Jenssen,,14,2,Tromsø,TIL,3,MID,a,,1545,1,6,9,17,0,0,0,0,0,0,13,0.000000,81,60,11.4
326,1777985,Daniel,Braut,Braut,,14,2,Tromsø,TIL,4,FWD,i,Hofte - Ute på ubestemt tid,513,2,1,2,9,0,0,0,0,0,0,0,0.000000,30,60,4.7
327,58431,Ole Kristian,Lauvli,Lauvli,,14,2,Tromsø,TIL,1,GK,a,,60,0,0,0,3,0,0,0,0,0,0,0,0.000000,1,43,0.2
328,2037634,Abubacarr Sedi,Kinteh,Kinteh,,14,2,Tromsø,TIL,2,DEF,u,Overgang til Al-Ahli Saudi FC,598,0,0,3,6,0,0,0,0,0,0,8,0.000000,34,48,2.3
329,1875477,Mads,Mikkelsen,M. Mikkelsen,,14,2,Tromsø,TIL,3,MID,a,,7,0,0,0,0,0,0,0,0,0,0,0,0.000000,2,44,0.1
330,2050681,Alexander,Warneryd,Warneryd,,14,2,Tromsø,TIL,2,DEF,a,,1215,5,4,7,17,0,0,0,1,1,0,13,0.000000,102,65,31.9
331,1584648,Lars,Olden Larsen,Olden Larsen,,14,2,Tromsø,TIL,3,MID,a,,1138,1,3,7,11,0,0,0,2,0,0,1,0.000000,48,68,2.7
332,1684044,Johan,Solstad-Nøis,Solstad-Nøis,,14,2,Tromsø,TIL,3,MID,u,Lån til Lyn,7,0,0,0,0,0,0,0,0,0,0,0,0.000000,2,44,0.1
333,1748988,Mathias,Tønnessen,Tønnessen,,14,2,Tromsø,TIL,2,DEF,i,Lår - Foventet tilbake 11. oktober,282,0,0,1,7,0,0,0,1,0,0,0,0.000000,9,48,0.7
334,1656521,Jesper,Grundt,Grundt,,14,2,Tromsø,TIL,3,MID,a,,11,0,0,0,0,0,0,0,0,0,0,0,0.000000,3,58,0.0
335,1806511,Troy,Engseth Nyhammer,Nyhammer,,14,2,Tromsø,TIL,3,MID,a,,628,3,3,1,10,0,0,0,1,0,0,1,0.000000,45,58,0.4
336,1727392,Heine,Åsen Larsen,Larsen,,14,2,Tromsø,TIL,3,MID,a,,1303,8,2,8,14,0,0,0,3,0,0,11,0.000000,96,64,23.6
337,2061107,Viktor,Ekblom,Ekblom,,14,2,Tromsø,TIL,4,FWD,u,På lån til Örgryte IS,26,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,64,0.1
338,2061421,Abderrahmane,Sarr,Sarr,,14,2,Tromsø,TIL,1,GK,u,På lån til Raufoss,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,39,0.3
339,97924,Kristoffer,Haugen,K. Haugen,,15,198,Viking,VIK,2,DEF,i,Smell - Forventet tilbake 13. september,1076,1,1,4,12,0,0,0,1,0,0,0,0.000000,47,61,4.4
340,92383,Veton,Berisha,Berisha,,15,198,Viking,VIK,4,FWD,i,Lår - Ute på ubestemt tid,8,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,80,0.2
341,1928487,Anders,Bærtelsen,Bærtelsen,,15,198,Viking,VIK,2,DEF,i,Fot - Forventet tilbake 8. november,513,0,0,0,5,0,0,0,1,0,0,0,0.000000,14,47,0.4
342,1638744,Ruben,Alte,Alte,,15,198,Viking,VIK,3,MID,u,På lån til Viborg FF,825,1,1,4,10,0,0,0,2,0,0,7,0.000000,39,56,0.9
343,97605,Sondre,Flem Bjørshol,Bjørshol,,15,198,Viking,VIK,2,DEF,i,Smell - Ute på ubestemt tid,398,1,1,2,3,0,0,0,2,0,0,0,0.000000,31,58,2.1
344,1704717,Henrik,Falchener,Falchener,,15,198,Viking,VIK,2,DEF,i,Lår - Forventet tilbake 13. september,961,2,1,3,11,0,0,0,2,0,0,6,0.000000,50,63,23.8
345,1612395,Herman,Haugen,H. Haugen,,15,198,Viking,VIK,2,DEF,a,,514,0,1,1,6,0,0,0,1,0,0,0,0.000000,25,48,0.3
346,1662744,Henrik,Heggheim,Heggheim,,15,198,Viking,VIK,2,DEF,a,,1310,4,2,5,15,0,0,0,4,0,0,8,0.000000,84,63,31.2
347,1779112,Tobias Saliou Moi,Séne,Moi,,15,198,Viking,VIK,3,MID,a,,809,0,0,4,8,0,0,0,4,0,0,1,0.000000,22,44,0.6
348,1926835,Gianni Ryan,Stensness,Stensness,,15,198,Viking,VIK,2,DEF,a,,1485,3,0,4,18,0,0,0,4,0,0,3,0.000000,62,58,8.0
349,1784442,Vetle,Auklend,Auklend,,15,198,Viking,VIK,2,DEF,a,,619,0,0,0,7,0,0,0,0,0,0,0,0.000000,19,48,0.5
350,1606686,Viljar,Helland Vevatne,H. Vevatne,,15,198,Viking,VIK,2,DEF,a,,105,0,0,1,0,0,0,0,0,0,0,0,0.000000,10,44,0.1
351,1964671,Hilmir,Mikaelsson,Mikaelsson,,15,198,Viking,VIK,4,FWD,u,Overgang til SK Sigma Olomouc,92,0,0,0,2,0,0,0,0,0,0,0,0.000000,4,55,1.1
352,2060393,Ludomir,Belko,Belko,,15,198,Viking,VIK,1,GK,a,,990,0,0,2,12,0,1,0,0,0,23,0,0.000000,38,53,4.8
353,97901,Arild,Østbø,Østbø,,15,198,Viking,VIK,1,GK,a,,720,0,0,3,7,0,0,0,1,0,22,2,0.000000,30,43,6.7
354,1758692,Edvin,Austbø,Austbø,,15,198,Viking,VIK,3,MID,u,Overgang til West Ham,658,2,1,3,6,0,0,0,2,0,0,0,0.000000,32,85,1.4
355,1886738,Joe,Bell,Bell,,15,198,Viking,VIK,3,MID,a,,888,0,1,2,12,0,0,0,0,0,0,2,0.000000,30,54,7.3
356,2004140,Peter,Christiansen,Christiansen,,15,198,Viking,VIK,4,FWD,a,,1556,9,6,5,17,0,0,0,2,0,0,11,0.000000,99,107,37.0
357,1814041,Niklas,Fuglestad,Fuglestad,,15,198,Viking,VIK,3,MID,a,,609,2,2,2,7,0,0,0,0,0,0,3,0.000000,42,59,1.7
358,1802598,Jakob,Segadal Hansen,Hansen,,15,198,Viking,VIK,3,MID,a,,186,0,0,0,4,0,0,0,0,0,0,0,0.000000,8,53,0.1
359,1703697,Simen,Kvia-Egeskog,Kvia,,15,198,Viking,VIK,3,MID,a,,1412,7,3,6,13,0,0,0,2,0,0,5,0.000000,87,65,6.9
360,91490,Zlatko,Tripic,Tripic,,15,198,Viking,VIK,3,MID,a,,1503,6,19,6,16,0,0,2,7,0,0,24,0.000000,141,127,66.3
361,1840204,Ola,Visted,Visted,,15,198,Viking,VIK,3,MID,a,,270,0,0,0,2,0,0,0,1,0,0,0,0.000000,12,51,0.0
362,1574784,Martin Ove,Roseth,Roseth,,15,198,Viking,VIK,2,DEF,i,Kne - Forventet tilbake 13. september,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,55,0.1
363,1676656,Kristoffer,Askildsen,Askildsen,,15,198,Viking,VIK,3,MID,a,,1504,5,2,5,18,0,0,0,7,0,0,9,0.000000,74,65,3.5
364,189628,Vegard,Eggen Hedenstad,Hedenstad,,16,169882,Vålerenga,VIF,2,DEF,a,,190,0,0,0,5,0,0,0,1,0,0,0,0.000000,5,41,0.9
365,1673569,Sebastian,Jarl,Jarl,,16,169882,Vålerenga,VIF,2,DEF,a,,477,0,0,0,13,0,0,0,1,1,0,0,0.000000,2,44,0.3
366,1549402,Aaron,Kiil Olsen,K. Olsen,,16,169882,Vålerenga,VIF,2,DEF,a,,1505,0,0,3,35,0,0,0,5,0,0,0,0.000000,27,44,7.1
367,2029333,Noah,Pallas,Pallas,,16,169882,Vålerenga,VIF,2,DEF,u,På lån til Ranheim,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,45,0.0
368,1640056,Magnus,Sjøeng,Sjøeng,,16,169882,Vålerenga,VIF,1,GK,d,Smell - 50 % sjanse for å spille,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,43,0.8
369,2059972,Magnus,Westergaard,Westergaard,,16,169882,Vålerenga,VIF,3,MID,a,,1086,1,1,2,28,0,0,0,2,0,0,1,0.000000,37,52,0.2
370,2003707,Brice,Ambina,Ambina,,16,169882,Vålerenga,VIF,3,MID,i,Lår - Forventet tilbake 20. september,600,0,1,1,10,0,0,0,3,0,0,0,0.000000,20,53,0.2
371,1575610,Henrik,Bjørdal,Bjørdal,,15,198,Viking,VIK,3,MID,a,,1340,2,7,3,31,0,0,0,2,1,0,6,0.000000,67,62,4.6
372,37880,Elias,Hagen,Hagen,,1,15,Aalesund,AaFK,3,MID,a,,1490,2,1,1,36,0,0,0,2,0,0,0,0.000000,46,47,0.4
373,2017587,Carl,Lange,Lange,,16,169882,Vålerenga,VIF,3,MID,d,,1513,6,1,3,35,0,0,0,3,0,0,9,0.000000,78,50,7.8
374,4063225,Obasi,Onyebuchi,Onyebuchi,,16,169882,Vålerenga,VIF,3,MID,u,Overgang til Hobro,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,50,0.0
375,1831341,Stian,Sjøvold,Sjøvold,,16,169882,Vålerenga,VIF,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,50,0.1
376,2029335,Elias,Sørensen,Sørensen,,16,169882,Vålerenga,VIF,3,MID,u,Overgang til PEC Zwolle,530,1,0,2,8,0,0,1,1,0,0,0,0.000000,17,70,10.8
377,199000,Petter,Strand,Strand,,16,169882,Vålerenga,VIF,2,DEF,a,,655,1,1,0,22,0,0,0,0,0,0,0,0.000000,24,47,0.8
378,1802439,Filip,Thorvaldsen,Thorvaldsen,,16,169882,Vålerenga,VIF,3,MID,u,Overgang til Twente,859,3,1,3,14,0,0,0,0,0,0,3,0.000000,47,72,2.6
379,2031170,Kevin,Tshiembe,Tshiembe,,16,169882,Vålerenga,VIF,2,DEF,a,,325,0,0,0,7,0,0,0,1,0,0,0,0.000000,9,45,0.0
380,1706837,Håkon,Sjåtil,Sjåtil,,16,169882,Vålerenga,VIF,2,DEF,a,,1007,0,0,3,23,0,0,0,2,0,0,1,0.000000,29,43,0.9
381,1571045,Mohamed,Ofkir,Ofkir,,5,63,HamKam,HAM,3,MID,a,,271,2,3,0,11,0,0,0,0,0,0,0,0.000000,27,65,0.1
382,1561501,Mathias,Grundetjern,Grundetjern,,16,169882,Vålerenga,VIF,4,FWD,s,Suspendert - Tilbake 12. september,1315,5,4,4,29,0,0,0,4,0,0,4,0.000000,65,76,5.7
383,2050550,Oscar,Hedvall,Hedvall,,16,169882,Vålerenga,VIF,1,GK,a,,1620,0,0,2,38,0,1,0,0,0,64,9,0.000000,58,49,8.0
384,2051483,Promise,Meliga,Meliga Jr.,,16,169882,Vålerenga,VIF,3,MID,u,Overgang til KFUM - utilgjengelig for spill ut 2026,237,3,0,0,4,0,0,0,2,0,0,6,0.000000,28,60,1.6
385,312482,Ivan,Näsberg,Fjellstad Näsberg,,16,169882,Vålerenga,VIF,2,DEF,a,,1291,1,0,2,32,0,0,0,3,1,0,4,0.000000,30,43,4.6
386,2060135,Kolbeinn,Finnsson,Finnsson,,16,169882,Vålerenga,VIF,2,DEF,a,,1530,0,6,2,35,0,0,0,5,0,0,3,0.000000,44,51,1.9
387,316758,Ole Christian,Sæter,Sæter,,16,169882,Vålerenga,VIF,4,FWD,a,,151,0,1,0,1,0,0,0,1,0,0,0,0.000000,10,77,7.4
388,1997560,Lucas,Ravn-Haren,Haren,,16,169882,Vålerenga,VIF,3,MID,a,,1067,8,1,1,25,0,0,1,1,0,0,2,0.000000,70,66,1.7
389,1908479,Evenezer,Awasum Forcha,Awasum,,16,169882,Vålerenga,VIF,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,44,0.2
390,1895722,Alexander,Ordal,Ordal,,16,169882,Vålerenga,VIF,1,GK,a,,0,0,0,0,0,0,0,0,1,0,0,0,0.000000,-1,40,0.7
391,1946339,Gabriel,Rajkovic,Rajkovic,,16,169882,Vålerenga,VIF,3,MID,a,,257,1,1,0,13,0,0,0,1,0,0,1,0.000000,19,51,0.5
392,1604032,Kristoffer,Klaesson,Klaesson,,1,15,Aalesund,AaFK,1,GK,u,Lagt opp,990,0,0,0,20,0,1,0,2,0,40,0,0.000000,28,46,6.5
393,1615177,Tor Erik,Larsen,Larsen,,1,15,Aalesund,AaFK,1,GK,a,,180,0,0,0,8,0,0,0,0,0,12,0,0.000000,3,39,3.5
394,2057342,Emil,Engqvist,Engqvist,,1,15,Aalesund,AaFK,2,DEF,a,,647,0,0,0,23,1,0,0,2,0,0,0,0.000000,5,43,0.1
395,2024803,Ólafur,Gudmundsson,Gudmundsson,,1,15,Aalesund,AaFK,2,DEF,a,,1292,0,0,1,30,0,0,0,3,0,0,1,0.000000,19,43,0.1
396,1809949,Simen,Haram,Haram,,1,15,Aalesund,AaFK,2,DEF,a,,955,0,1,0,22,0,0,0,1,0,0,1,0.000000,19,44,0.2
397,1754125,Aleksander,Hammer Kjelsen,Kjelsen,,1,15,Aalesund,AaFK,2,DEF,i,Lår - Ute på ubestemt tid,1100,0,0,0,22,0,0,0,3,0,0,0,0.000000,15,44,0.3
398,1723137,Erik,Frøysa,Frøysa,,1,15,Aalesund,AaFK,2,DEF,u,På lån til Raufoss,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,40,0.3
399,1704880,Jørgen,Bøe,Bøe,,1,15,Aalesund,AaFK,2,DEF,u,På lån til Træff,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,40,0.2
400,1541202,Philip,Aukland,Aukland,,1,15,Aalesund,AaFK,2,DEF,a,,382,0,0,0,10,0,0,0,1,0,0,0,0.000000,6,45,0.1
401,1669076,Håkon,Hammer,Hammer,,1,15,Aalesund,AaFK,3,MID,i,Smell - Ute på ubestemt tid,721,0,2,0,23,0,0,0,1,0,0,0,0.000000,26,42,1.3
402,1579692,Henrik,Melland,Melland,,8,177,Lillestrøm,LSK,3,MID,a,,883,3,1,0,27,0,0,0,2,0,0,1,0.000000,41,58,0.9
403,1992769,Davíd,Jóhannsson,Jóhannsson,,1,15,Aalesund,AaFK,3,MID,u,På lån til Bryne,520,0,1,0,11,0,0,0,4,0,0,0,0.000000,14,49,0.1
404,2025428,Mathias,Kristensen,Kristensen,,1,15,Aalesund,AaFK,3,MID,i,Smell - Ute på ubestemt tid,13,0,0,0,2,0,0,0,0,0,0,0,0.000000,1,49,0.0
405,2050493,Mathias,Christensen,Christensen,,1,15,Aalesund,AaFK,3,MID,a,,1454,7,3,1,32,0,0,0,5,0,0,6,0.000000,81,56,1.3
406,2017671,Janus,Seehusen,Seehusen,,1,15,Aalesund,AaFK,3,MID,i,Smell - Ute på ubestemt tid,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,44,0.0
407,19242,Marius,Andresen,Andresen,,1,15,Aalesund,AaFK,2,DEF,a,,645,0,2,1,12,0,0,0,3,0,0,2,0.000000,24,43,0.1
408,175885,Kristoffer,Nessø,Nessø,,1,15,Aalesund,AaFK,2,DEF,a,,984,0,0,1,27,0,0,0,0,0,0,0,0.000000,22,45,0.1
409,1646963,Jakob,Nyland Ørsahl,Ørsahl,,1,15,Aalesund,AaFK,2,DEF,a,,501,1,3,0,13,0,0,0,1,0,0,0,0.000000,23,47,0.3
410,1763178,Endre,Osenbroch,Osenbroch,,1,15,Aalesund,AaFK,3,MID,a,,1139,5,6,0,32,0,0,0,1,0,0,8,0.000000,80,49,6.8
411,2051937,Ivan,Djantou,Djantou,,1,15,Aalesund,AaFK,4,FWD,i,Annet - Ikke i tropp,237,1,1,0,7,0,0,0,0,0,0,0,0.000000,19,52,0.6
412,2019017,Paul,Ngongo,Ngongo,,1,15,Aalesund,AaFK,4,FWD,i,Smell - Forventet tilbake 19. september,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,55,0.1
413,1724753,Elias,Myrlid,Myrlid,,1,15,Aalesund,AaFK,4,FWD,a,,191,0,0,0,9,0,0,0,1,0,0,0,0.000000,13,48,0.7
414,1671654,Kristian,Lonebu,Lonebu,,9,3,Molde,MOL,4,FWD,a,,1265,5,1,1,31,0,0,0,0,0,0,2,0.000000,55,62,12.2
415,1702406,Ulrik,Syversen,Syversen,,1,15,Aalesund,AaFK,2,DEF,a,,463,0,1,0,18,1,0,0,1,0,0,0,0.000000,6,44,0.1
416,1584612,John Shuguto,Kitolano,J. Kitolano,,7,785,Kristiansund,KBK,2,DEF,a,,64,0,0,0,1,0,0,0,0,0,0,0,0.000000,2,43,0.1
417,306201,Anders,Trondsen,Trondsen,,5,63,HamKam,HAM,3,MID,a,,594,1,0,1,8,0,0,0,2,0,0,0,0.000000,22,48,0.1
418,1974569,Leonard,Owusu,L. Owusu,,4,117,Fredrikstad,FFK,3,MID,a,,818,0,1,0,19,0,0,0,1,0,0,0,0.000000,22,43,0.7
419,1900515,Marcus Haagensen,Reed,Reed,,1,15,Aalesund,AaFK,4,FWD,a,,629,3,1,1,11,0,0,0,2,0,0,6,0.000000,34,48,7.6
420,292728,Vebjørn Alvestad,Hoff,Hoff,,9,3,Molde,MOL,3,MID,i,Kne - Ute resten av sesongen,902,1,0,2,13,0,0,0,0,0,0,1,0.000000,30,43,0.5
421,2038349,Wolji Jalal,Abdullai,Abdullai,,9,3,Molde,MOL,4,FWD,a,,758,2,2,0,18,0,0,0,2,0,0,2,0.000000,34,80,1.3
422,2064331,Foster,Apetorgbor,Foster,,11,195,Sandefjord,SAN,3,MID,a,,175,1,2,0,2,0,0,0,3,0,0,0,0.000000,16,55,0.0
423,1825220,Julian,Lægreid,Lægreid,,3,298,Brann,BRA,4,FWD,a,,4,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,50,0.0
424,1850812,Aksel Nordvik,Brattøy,Brattøy,,7,785,Kristiansund,KBK,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,39,0.1
425,2063666,Trent Toure,Koné-Doherty,Koné-Doherty,,9,3,Molde,MOL,3,MID,a,,441,2,2,0,13,0,0,1,0,0,0,0,0.000000,31,62,0.1
426,2065583,Banhourin Chris Emmanuel,Kouakou,Kouakou,,12,797,Sarpsborg 08,S08,3,MID,u,Overgang til Ironi Tiberias,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,43,0.0
427,1928531,Filip Strømland,Lien,Lien,,13,261,Start,STA,3,MID,i,Fot - Forventet tilbake 20. september,7,0,0,0,2,0,0,0,0,0,0,0,0.000000,2,45,0.0
428,1987320,James,Ampofo,Ampofo,,13,261,Start,STA,4,FWD,u,Lån avsluttet,598,0,0,0,22,0,0,0,1,0,0,0,0.000000,19,54,0.0
429,1704537,Odin Thiago,Holm,Holm,,16,169882,Vålerenga,VIF,3,MID,a,,132,0,0,0,4,0,0,0,0,0,0,0,0.000000,9,52,0.0
430,2068160,Rabbi,Matondo,Matondo,,3,298,Brann,BRA,3,MID,u,Kontrakt avsluttet,30,0,0,0,1,0,0,0,0,0,0,0,0.000000,3,60,0.0
431,2068039,Cheikh Mbacke,Diop,Diop,,1,15,Aalesund,AaFK,2,DEF,a,,313,0,0,1,6,0,0,0,2,0,0,0,0.000000,7,43,0.1
432,1,,,Duplicate,,2,4,Bodø/Glimt,B/G,4,FWD,u,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,10,0.0
433,2068207,Gustav,Højbjerg,Højbjerg,,11,195,Sandefjord,SAN,2,DEF,a,,59,0,0,0,1,0,0,0,0,0,0,0,0.000000,4,45,0.0
434,1602929,Ola,Brynhildsen,Brynhildsen,,2,4,Bodø/Glimt,B/G,4,FWD,a,,631,1,3,6,4,0,0,0,0,0,0,0,0.000000,34,98,1.3
435,2018916,Mame Alassane,Niang,Niang,,5,63,HamKam,HAM,4,FWD,u,Overgang til Porto,897,6,0,3,19,0,0,0,0,0,0,5,0.000000,50,54,2.3
436,1873301,Jonathan Vonheim,Norbye,Norbye,,4,117,Fredrikstad,FFK,2,DEF,u,Lån avsluttet,467,0,0,0,9,0,0,0,1,0,0,0,0.000000,9,45,0.0
437,1892852,Jonathan Heggem,Fugelsnes,Fugelsnes,,9,3,Molde,MOL,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,45,0.0
438,1929792,Daniel Risan,Nakken,Nakken,,9,3,Molde,MOL,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,40,0.0
439,1879252,Ulrik,Hald-Hernes,Hald-Hernes,,10,145,Rosenborg,RBK,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,40,0.0
440,1945154,Patrick Robert,Metcalfe,Metcalfe,,5,63,HamKam,HAM,3,MID,a,,1206,1,5,3,22,0,0,0,1,0,0,2,0.000000,51,50,0.1
441,1723987,Igor Fabian,Gosik,Gosik,,9,3,Molde,MOL,4,FWD,a,,65,0,0,0,1,0,0,0,0,0,0,0,0.000000,2,50,0.0
442,1810658,Sigurd Jacobsen,Prestmo,Prestmo,,14,2,Tromsø,TIL,3,MID,u,Lån til Moss,27,0,0,0,0,0,0,0,0,0,0,0,0.000000,3,45,0.0
443,1888487,Jacob Nordbø,Middelthon,Nordbø Middelthon,,15,198,Viking,VIK,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,45,0.0
444,1932127,Arn-Sebastian,Wiik Escobar,Wiik Escobar,,15,198,Viking,VIK,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,40,0.0
445,2065152,Kelvin Ansah,Frimpong,Frimpong,,15,198,Viking,VIK,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,60,0.0
446,2068206,David Akparakpa,Benjamin,Benjamin,,5,63,HamKam,HAM,4,FWD,a,,243,0,1,0,6,0,0,0,1,0,0,0,0.000000,9,55,0.1
447,1611076,Erlend,Jacobsen,Jacobsen,,15,198,Viking,VIK,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,40,0.0
448,1618831,Joshua Gaston,Kitolano,Kitolano,,2,4,Bodø/Glimt,B/G,3,MID,a,,194,0,0,1,2,0,0,0,0,0,0,2,0.000000,10,62,0.0
